Channel,Num Spikes,Spike Freq (Hz),Mean Amp (µV),Median Amp (µV),CV of ISI,Num Bursts,Avg Spikes/Burst,% Spikes in Bursts,Degree Centrality,Betweenness Centrality,Clustering Coeff,Eigenvector Centrality,Community ID,z_score,P_coeff,Node Role
Ch 36,6748,4.498666763305664,-6.326204299926758,-29.90999984741211,8.261662483215332,161,40.36024844720497,96.29519857735626,1.7241379310344827,0.0,0.8140206196859602,0.13301841558153235,0,0.06775097616089056,0.49697664727698365,Peripheral
Ch 46,6630,4.420000076293945,-7.107733726501465,-25.989999771118164,8.448336601257324,154,40.77922077922078,94.7209653092006,1.7241379310344827,0.0,0.8515108379308035,0.14306445820117258,1,0.9248133294246402,0.49972786254102575,Peripheral
Ch 56,1892,1.2613333463668823,-9.173567771911621,-10.079999923706055,1.0170038938522339,27,3.074074074074074,4.386892177589852,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
Ch 66,973,0.6486666798591614,-4.929948329925537,-9.90999984741211,1.0047773122787476,6,3.5,2.158273381294964,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
Ch 76,6698,4.465333461761475,-7.128979206085205,-25.65999984741211,8.715747833251953,152,41.69078947368421,94.61033144222156,1.7241379310344827,0.0,0.8139909033830243,0.13642906037487937,1,-0.8280324961188626,0.49889744455353313,Peripheral
Ch 86,6768,4.51200008392334,-5.842887878417969,-28.950000762939453,8.307857513427734,150,43.2,95.74468085106383,1.7241379310344827,0.0,0.8550428591903545,0.14519847682928294,0,0.14740734385361104,0.49973490977970036,Peripheral
Ch 17,6471,4.314000129699707,-6.051905632019043,-27.15999984741211,8.204719543457031,156,40.032051282051285,96.50749497759233,1.7241379310344827,0.0,0.8592210045369794,0.14594991173069677,1,-0.1570507758419185,0.4998030714376236,Peripheral
Ch 27,6749,4.499333381652832,-9.14445972442627,-33.7400016784668,8.632674217224121,138,47.82608695652174,97.7922655208179,1.7241379310344827,0.019056261343012706,0.6333544918925315,0.09194859376642184,0,-4.800976841604078,0.49382779631465845,Peripheral
Ch 37,6822,4.547999858856201,-7.754366397857666,-29.489999771118164,8.545462608337402,159,41.308176100628934,96.27675168572266,1.7241379310344827,0.0,0.8515767019133267,0.14269309198225869,0,0.6639841306813457,0.4988017449104921,Peripheral
Ch 47,6343,4.22866678237915,-0.7468101382255554,-25.40999984741211,8.167543411254883,157,38.318471337579616,94.84471070471385,1.7241379310344827,0.0,0.8460500410476984,0.1410360505217478,0,-0.28228496133534015,0.499999453689951,Peripheral
Ch 57,934,0.6226666569709778,-0.9560492634773254,-9.75,0.9470639228820801,1,3.0,0.32119914346895073,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
Ch 67,917,0.6113333106040955,0.568211555480957,9.75,0.9954939484596252,4,3.0,1.3086150490730644,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
Ch 77,6875,4.583333492279053,-8.552921295166016,-26.489999771118164,8.49575424194336,151,43.27814569536424,95.05454545454546,1.7241379310344827,0.0,0.8543660125369072,0.1451782195434147,1,0.7750214112147104,0.49973267388870446,Peripheral
Ch 87,6996,4.664000034332275,-9.201125144958496,-30.329999923706055,8.688156127929688,165,41.236363636363635,97.25557461406518,1.7241379310344827,0.0,0.8358799744058778,0.14048262448054977,0,0.18068251590932186,0.49816078947544495,Peripheral
Ch 28,6637,4.424666881561279,-6.690961837768555,-29.829999923706055,8.301287651062012,157,40.681528662420384,96.2332379086937,1.7241379310344827,0.0,0.8409704459794958,0.14043761420146267,0,0.44715849506062644,0.49829813561963676,Peripheral
Ch 38,6476,4.317333221435547,-6.797862529754639,-30.40999984741211,8.172975540161133,153,40.95424836601307,96.75725756639902,1.7241379310344827,0.0,0.8312791736328837,0.13765584204113643,0,0.42066596676008566,0.4974973348530516,Peripheral
Ch 48,6392,4.261333465576172,-2.6239585876464844,-27.40999984741211,8.20089054107666,155,39.28387096774193,95.25969962453065,1.7241379310344827,0.0,0.8439623171737047,0.13983217375330903,0,0.27897554767448746,0.4994856624587902,Peripheral
Ch 58,1037,0.6913333535194397,-4.935544967651367,-9.829999923706055,0.9927464723587036,5,3.0,1.446480231436837,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
Ch 68,1081,0.7206666469573975,-4.8019700050354,-9.90999984741211,1.0136085748672485,6,3.0,1.6651248843663276,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
Ch 78,875,0.5833333134651184,0.4239085912704468,9.75,1.0309635400772095,6,3.0,2.057142857142857,0.0,0.0,0.0,2.0871490290160952e-07,-1,0.0,0.0,Inactive
